9.999982251031048763e-01,9.999984263195477174e-01,9.999983924764367371e-01,9.999982754696107312e-01,9.999981333693055419e-01,9.999977854434760616e-01,9.999972397638271504e-01,9.999965057718054329e-01,9.999953248458145483e-01,9.999935178122525414e-01,9.999908233074638053e-01,9.999864290422993962e-01,9.999789800715614962e-01,9.999658559463322494e-01,9.999363884974371564e-01,9.998558690665795279e-01,9.995417699931735678e-01,9.995966366013631088e-01,9.990934657063567093e-01,9.992107524858798717e-01,9.992453179771948468e-01,9.990355786331850396e-01,9.990427674167173810e-01,9.987342445531600665e-01,9.987342445531600665e-01,9.987342445531600665e-01,9.987342445531600665e-01,9.987342445531600665e-01,9.987342445531600665e-01,9.987342445531600665e-01,9.987342445531600665e-01,9.987342445531600665e-01,9.987342445531600665e-01,9.987342445531600665e-01,9.987342445531600665e-01
9.999984696453109168e-01,9.999984430487571796e-01,9.999984672167512301e-01,9.999982911985757505e-01,9.999980962505153892e-01,9.999977090216194409e-01,9.999970564321820632e-01,9.999960969651517928e-01,9.999945761131232569e-01,9.999922517218114981e-01,9.999884253232473874e-01,9.999817891327402730e-01,9.999691280686101580e-01,9.999406061009781244e-01,9.998494443645961072e-01,9.993656939251553961e-01,9.993460390961310669e-01,9.992957059496316852e-01,9.990400236057711547e-01,9.990893384943497768e-01,9.990893384943497768e-01,9.990893384943497768e-01,9.990893384943497768e-01,9.990893384943497768e-01,9.990893384943497768e-01,9.990893384943497768e-01,9.990893384943497768e-01,9.990893384943497768e-01,9.990893384943497768e-01,9.990893384943497768e-01,9.990893384943497768e-01,9.990893384943497768e-01,9.990893384943497768e-01,9.990893384943497768e-01,9.990893384943497768e-01
9.999985096483009483e-01,9.999985775726318860e-01,9.999985350718009203e-01,9.999983049957748005e-01,9.999980198044841062e-01,9.999975473293635231e-01,9.999967626042350899e-01,9.999955481229459986e-01,9.999935875469339042e-01,9.999903821045468266e-01,9.999847294449112356e-01,9.999736035668718159e-01,9.999472974023838612e-01,9.998504624362162252e-01,9.991255434589118023e-01,9.993608323342580979e-01,9.990157809307238512e-01,9.988266450564456944e-01,9.988266450564456944e-01,9.988266450564456944e-01,9.988266450564456944e-01,9.988266450564456944e-01,9.988266450564456944e-01,9.988266450564456944e-01,9.988266450564456944e-01,9.988266450564456944e-01,9.988266450564456944e-01,9.988266450564456944e-01,9.988266450564456944e-01,9.988266450564456944e-01,9.988266450564456944e-01,9.988266450564456944e-01,9.988266450564456944e-01,9.988266450564456944e-01,9.988266450564456944e-01
9.999985402585137573e-01,9.999985611249238016e-01,9.999984797374761314e-01,9.999983031993939786e-01,9.999979957439395495e-01,9.999973658576291058e-01,9.999963965627046703e-01,9.999948251898831408e-01,9.999921956753043961e-01,9.999876101428369912e-01,9.999783760978426805e-01,9.999559416613236218e-01,9.998636845616861724e-01,9.998774059500100675e-01,9.990736280683453208e-01,9.989554737863712841e-01,9.989554737863712841e-01,9.989554737863712841e-01,9.989554737863712841e-01,9.989554737863712841e-01,9.989554737863712841e-01,9.989554737863712841e-01,9.989554737863712841e-01,9.989554737863712841e-01,9.989554737863712841e-01,9.989554737863712841e-01,9.989554737863712841e-01,9.989554737863712841e-01,9.989554737863712841e-01,9.989554737863712841e-01,9.989554737863712841e-01,9.989554737863712841e-01,9.989554737863712841e-01,9.989554737863712841e-01,9.989554737863712841e-01
9.999985679292616725e-01,9.999986625070780288e-01,9.999985214705601200e-01,9.999983211264330540e-01,9.999978677785653636e-01,9.999970940235682892e-01,9.999959084746065097e-01,9.999938564827557386e-01,9.999901847411567513e-01,9.999829814511311810e-01,9.999655477623475841e-01,9.998891496307895643e-01,9.998572388113176057e-01,9.992816750555272298e-01,9.983653167225923220e-01,9.983653167225923220e-01,9.983653167225923220e-01,9.983653167225923220e-01,9.983653167225923220e-01,9.983653167225923220e-01,9.983653167225923220e-01,9.983653167225923220e-01,9.983653167225923220e-01,9.983653167225923220e-01,9.983653167225923220e-01,9.983653167225923220e-01,9.983653167225923220e-01,9.983653167225923220e-01,9.983653167225923220e-01,9.983653167225923220e-01,9.983653167225923220e-01,9.983653167225923220e-01,9.983653167225923220e-01,9.983653167225923220e-01,9.983653167225923220e-01
9.999987140833781485e-01,9.999986309839909993e-01,9.999985220355082083e-01,9.999982592016765093e-01,9.999976766166349673e-01,9.999967932283735372e-01,9.999951993073039613e-01,9.999924498333073730e-01,9.999870819423288815e-01,9.999738432668736632e-01,9.999202956542889709e-01,9.991324323708223876e-01,9.991074273244024972e-01,9.979297328224695507e-01,9.979297328224695507e-01,9.979297328224695507e-01,9.979297328224695507e-01,9.979297328224695507e-01,9.979297328224695507e-01,9.979297328224695507e-01,9.979297328224695507e-01,9.979297328224695507e-01,9.979297328224695507e-01,9.979297328224695507e-01,9.979297328224695507e-01,9.979297328224695507e-01,9.979297328224695507e-01,9.979297328224695507e-01,9.979297328224695507e-01,9.979297328224695507e-01,9.979297328224695507e-01,9.979297328224695507e-01,9.979297328224695507e-01,9.979297328224695507e-01,9.979297328224695507e-01
9.999987281168966069e-01,9.999986972705907640e-01,9.999985299120111026e-01,9.999981582576370487e-01,9.999975127429870936e-01,9.999963691135096422e-01,9.999943077673445480e-01,9.999904115658255765e-01,9.999813483844463002e-01,9.999483035844174417e-01,9.995169274511122026e-01,9.991869320985299341e-01,9.976963623984537177e-01,9.976963623984537177e-01,9.976963623984537177e-01,9.976963623984537177e-01,9.976963623984537177e-01,9.976963623984537177e-01,9.976963623984537177e-01,9.976963623984537177e-01,9.976963623984537177e-01,9.976963623984537177e-01,9.976963623984537177e-01,9.976963623984537177e-01,9.976963623984537177e-01,9.976963623984537177e-01,9.976963623984537177e-01,9.976963623984537177e-01,9.976963623984537177e-01,9.976963623984537177e-01,9.976963623984537177e-01,9.976963623984537177e-01,9.976963623984537177e-01,9.976963623984537177e-01,9.976963623984537177e-01
9.999988239593274875e-01,9.999987275926208730e-01,9.999985074094744908e-01,9.999980529874360480e-01,9.999972420038266696e-01,9.999957798744731896e-01,9.999930963927963212e-01,9.999871090792739059e-01,9.999680273736781810e-01,9.997866958041177199e-01,9.992867522520230139e-01,9.976650567359552912e-01,9.976650567359552912e-01,9.976650567359552912e-01,9.976650567359552912e-01,9.976650567359552912e-01,9.976650567359552912e-01,9.976650567359552912e-01,9.976650567359552912e-01,9.976650567359552912e-01,9.976650567359552912e-01,9.976650567359552912e-01,9.976650567359552912e-01,9.976650567359552912e-01,9.976650567359552912e-01,9.976650567359552912e-01,9.976650567359552912e-01,9.976650567359552912e-01,9.976650567359552912e-01,9.976650567359552912e-01,9.976650567359552912e-01,9.976650567359552912e-01,9.976650567359552912e-01,9.976650567359552912e-01,9.976650567359552912e-01
9.999988261756690422e-01,9.999987644035676082e-01,9.999984603302339847e-01,9.999979116680766111e-01,9.999969260387990833e-01,9.999950383441539303e-01,9.999911641431210585e-01,9.999806238720281293e-01,9.999133782439317830e-01,9.991806337892155110e-01,9.978183275294102428e-01,9.978183275294102428e-01,9.978183275294102428e-01,9.978183275294102428e-01,9.978183275294102428e-01,9.978183275294102428e-01,9.978183275294102428e-01,9.978183275294102428e-01,9.978183275294102428e-01,9.978183275294102428e-01,9.978183275294102428e-01,9.978183275294102428e-01,9.978183275294102428e-01,9.978183275294102428e-01,9.978183275294102428e-01,9.978183275294102428e-01,9.978183275294102428e-01,9.978183275294102428e-01,9.978183275294102428e-01,9.978183275294102428e-01,9.978183275294102428e-01,9.978183275294102428e-01,9.978183275294102428e-01,9.978183275294102428e-01,9.978183275294102428e-01
9.999989068773985634e-01,9.999987205795864975e-01,9.999983972999282322e-01,9.999977443799075161e-01,9.999964860433647740e-01,9.999940153595414660e-01,9.999880416763410329e-01,9.999624256657925203e-01,9.991694293063014820e-01,9.981579418425087225e-01,9.981579418425087225e-01,9.981579418425087225e-01,9.981579418425087225e-01,9.981579418425087225e-01,9.981579418425087225e-01,9.981579418425087225e-01,9.981579418425087225e-01,9.981579418425087225e-01,9.981579418425087225e-01,9.981579418425087225e-01,9.981579418425087225e-01,9.981579418425087225e-01,9.981579418425087225e-01,9.981579418425087225e-01,9.981579418425087225e-01,9.981579418425087225e-01,9.981579418425087225e-01,9.981579418425087225e-01,9.981579418425087225e-01,9.981579418425087225e-01,9.981579418425087225e-01,9.981579418425087225e-01,9.981579418425087225e-01,9.981579418425087225e-01,9.981579418425087225e-01
