2.355057360125383248e-01,2.663628937597665169e-01,2.951727388501935723e-01,3.222957371119199443e-01,3.479884899941223519e-01,3.724617003899489687e-01,3.957753818776291732e-01,4.181671048028908766e-01,4.396861202019224368e-01,4.603307054770034989e-01,4.802210119524098486e-01,4.995027464902087044e-01,5.181615943596318274e-01,5.361699653277445243e-01,5.535625600421671955e-01,5.704135377250451056e-01,5.868112218921541778e-01,6.027805343813313899e-01,6.182646886190832358e-01,6.332291781555705601e-01,6.476459198773114601e-01,6.613549086690739820e-01,6.742818789814419844e-01,6.866556406950250491e-01,6.985983927026140350e-01,7.101137714807805867e-01,7.211930651366558198e-01,7.318318425022348750e-01,7.420364446109546375e-01,7.518144632493958257e-01,7.611847995257711164e-01,7.701614211927904075e-01,7.787604253694111467e-01,7.870034853512130057e-01,7.948165699496496650e-01,8.021003651408570301e-01,8.088422333364442274e-01,8.150816895711128218e-01,8.208293680974135809e-01,8.262490235762197655e-01,8.311069801121905298e-01,8.355186480943062044e-01,8.394561843836796378e-01,8.429525938889524950e-01,8.460397438740542286e-01
2.390799406729456900e-01,2.704960857547064057e-01,2.998296638342945464e-01,3.275029094938680663e-01,3.536757508061696420e-01,3.786612968704192728e-01,4.024872907278382872e-01,4.253088153364629198e-01,4.473117992937332144e-01,4.684646243865869808e-01,4.888140159619511760e-01,5.084853859940817733e-01,5.275952426360601688e-01,5.460971203472784197e-01,5.639788590017542624e-01,5.812736889178702349e-01,5.980538963116568407e-01,6.144012439730728303e-01,6.303339150458038276e-01,6.457780390370706503e-01,6.606829832642191480e-01,6.748510002283905074e-01,6.882015083817959455e-01,7.009485281919354271e-01,7.132327293191207396e-01,7.251237209605780887e-01,7.366357214795148378e-01,7.477498157561652814e-01,7.584451546435447833e-01,7.687139427496962885e-01,7.785569487307080205e-01,7.879742345663030001e-01,7.969723823669531138e-01,8.055490305840922183e-01,8.136294120129728968e-01,8.212041249699362222e-01,8.282889447224247581e-01,8.348897329191221628e-01,8.410034824403984643e-01,8.466349342703929359e-01,8.519396908476408736e-01,8.565754716314047945e-01,8.607036538143915116e-01,8.643381226123427741e-01,8.675113059353114497e-01
2.425199146868622924e-01,2.744678531040880554e-01,3.043273603547628214e-01,3.325058193139313056e-01,3.591772895871350180e-01,3.846172181699389903e-01,4.089471227343819404e-01,4.322195546366667251e-01,4.546394307674304081e-01,4.762724158074029823e-01,4.970959999860961043e-01,5.171865130233065377e-01,5.366690200973962543e-01,5.556128107488718104e-01,5.739675873069596257e-01,5.917255411993043168e-01,6.089272388726006957e-01,6.256386076761051296e-01,6.419280848902342296e-01,6.577937689276749378e-01,6.731526281289481606e-01,6.877777246002018119e-01,7.015728015925771777e-01,7.147383110766374337e-01,7.273927337193683007e-01,7.396145104686331351e-01,7.514673156504371176e-01,7.629677341253252587e-01,7.740920643200637219e-01,7.848165509338512758e-01,7.951208777538426586e-01,8.049946730391094318e-01,8.144252280039834258e-01,8.233796055959854421e-01,8.317715420818279082e-01,8.396090202976657091e-01,8.469283375390358470e-01,8.537809358066057452e-01,8.601589212953429930e-01,8.660367460453137767e-01,8.715443041511725664e-01,8.763563549351477411e-01,8.805964370131935670e-01,8.842802019624693699e-01,8.874259022400773356e-01
2.458305216230413093e-01,2.782932549762192620e-01,3.086775186331869314e-01,3.373211230256123461e-01,3.644943426580979917e-01,3.903611608653778653e-01,4.151628335622611354e-01,4.389039767025008087e-01,4.617173073609902589e-01,4.837801128490322178e-01,5.050702373967814740e-01,5.255978469115243357e-01,5.454603379233954330e-01,5.647727397322845899e-01,5.835574341537099752e-01,6.017684020164055791e-01,6.194114625773523564e-01,6.365228353546048545e-01,6.531584941858321613e-01,6.693633448803546493e-01,6.851159944958871151e-01,7.001613109827087289e-01,7.143911646208275235e-01,7.279945725173919691e-01,7.410600241935710875e-01,7.536505990430387714e-01,7.658267224250316918e-01,7.776415148434755453e-01,7.891084835706119183e-01,8.002187785443468648e-01,8.109410190148336195e-01,8.212476634575995860e-01,8.311060369334475340e-01,8.404450371137819342e-01,8.491793377859317982e-01,8.573123431196776334e-01,8.648916341909919092e-01,8.719572151017540573e-01,8.784956634379036400e-01,8.844571318451791564e-01,8.900884504825907761e-01,8.949273688784282754e-01,8.991355899986346323e-01,9.027194446628281632e-01,9.056984266763065117e-01
2.490216169005908808e-01,2.819932977260076745e-01,3.128771579497204858e-01,3.419711600407835395e-01,3.696253003741420962e-01,3.959283748998694286e-01,4.211539286928879244e-01,4.453575093953003883e-01,4.685890729689090595e-01,4.910249331309947118e-01,5.127468138078870030e-01,5.337203366640533853e-01,5.539870345577649902e-01,5.736456022376100750e-01,5.927987411962936104e-01,6.114284377191564479e-01,6.295055997133395254e-01,6.470376504086402525e-01,6.640528255084330311e-01,6.805868207577588924e-01,6.966608160569198738e-01,7.120717798474005544e-01,7.267021525388309700e-01,7.407235454172212963e-01,7.542083212099618406e-01,7.672043072830533328e-01,7.797483841358172629e-01,7.918783010638026365e-01,8.036404025748995483e-01,8.150597970723361119e-01,8.261284087548514954e-01,8.368086980050732926e-01,8.470528555843483964e-01,8.567478752779447149e-01,8.658196266165949506e-01,8.742673806210711218e-01,8.821236346659441230e-01,8.894048344710767662e-01,8.960607936721157740e-01,9.022508031232314707e-01,9.076401391351038850e-01,9.123352872895594823e-01,9.163077030841246806e-01,9.195434692407922217e-01,9.224290769053116179e-01
2.521074409006843764e-01,2.855832437597974893e-01,3.169321438955373660e-01,3.464814531009036136e-01,3.745783605587836851e-01,4.013332495992290028e-01,4.269468495637801508e-01,4.515865866297165132e-01,4.752497000741098265e-01,4.980520943360580155e-01,5.201565436932422681e-01,5.415545866831341648e-01,5.622404477159896885e-01,5.822734966864172579e-01,6.017471959201882159e-01,6.207450762465824834e-01,6.392288777639441033e-01,6.571775068516856333e-01,6.745918882707016007e-01,6.914879738976664747e-01,7.078746056994758007e-01,7.235824819062706137e-01,7.385602144867022822e-01,7.529676732913586079e-01,7.668555741763157796e-01,7.802542653945230278e-01,7.931888880937816300e-01,8.056823651219030546e-01,8.177597315432879599e-01,8.294595262669816060e-01,8.408068620097834955e-01,8.517967242635648972e-01,8.623578925507361381e-01,8.723635895271162344e-01,8.817293828945631518e-01,8.904756023087302408e-01,8.985855708774209694e-01,9.060395883846982246e-01,9.127402240445318116e-01,9.189262806021671892e-01,9.241080692245056127e-01,9.284062360010228998e-01,9.318274534648560703e-01,9.348270478557998420e-01,9.369551006862321119e-01
2.551015185327680790e-01,2.890608454058491983e-01,3.208536562582143814e-01,3.508627678738673872e-01,3.793677588329597006e-01,4.065688632007322667e-01,4.325686222011565496e-01,4.576073641585336471e-01,4.816980342559534778e-01,5.048891207299586181e-01,5.273333188491821089e-01,5.491227423460474100e-01,5.702205259812248572e-01,5.906428070608926717e-01,6.104631108999484246e-01,6.297712007825131408e-01,6.486178760652649977e-01,6.669607619869371007e-01,6.847736466279989997e-01,7.020514166073137385e-01,7.187796605894656299e-01,7.347778139533106545e-01,7.500434894113207074e-01,7.647836845772022496e-01,7.790387537891547698e-01,7.928243643360561865e-01,8.061455979192906351e-01,8.190135814077367238e-01,8.314454595089451061e-01,8.434625158014618096e-01,8.550805394675624616e-01,8.663193380059037718e-01,8.771223264023405575e-01,8.873717455895118178e-01,8.969858456472088459e-01,9.059583330551941316e-01,9.142534763526850572e-01,9.217524051090362214e-01,9.286176257504528131e-01,9.343557293313113910e-01,9.390098192936857657e-01,9.428467755592317978e-01,9.455990189683224356e-01,9.478815223291825465e-01,9.494577901734901904e-01
2.580079899539369226e-01,2.924290039835579780e-01,3.246535564035208932e-01,3.551129513176056740e-01,3.840119999185833688e-01,4.116397665488876756e-01,4.380440259849890383e-01,4.634425308331954207e-01,4.879383431722753572e-01,5.115296284010049099e-01,5.343178887864975524e-01,5.564507318432989624e-01,5.779362814803211679e-01,5.987547867209637165e-01,6.189360555121794505e-01,6.385622015440095556e-01,6.577172513248089603e-01,6.764171308546260697e-01,6.946096515751485345e-01,7.122708250441291966e-01,7.293609459752463664e-01,7.456778897788338689e-01,7.612260978152856072e-01,7.762439659063098407e-01,7.908168661936703092e-01,8.049499925074506956e-01,8.186374448927091763e-01,8.318764164316629905e-01,8.446730411710858810e-01,8.570302968610529204e-01,8.689576749160762281e-01,8.804483928587533148e-01,8.914423504563085965e-01,9.018596380100518672e-01,9.116486267927260689e-01,9.207618259113758974e-01,9.290791744337690838e-01,9.364186762367175954e-01,9.430011799358970492e-01,9.479848554198249122e-01,9.519684828605818883e-01,9.545966372719022486e-01,9.568062687756395679e-01,9.584811279563509867e-01,9.597942259266089016e-01
2.608275298838353962e-01,2.956915068853368522e-01,3.283484712704249908e-01,3.592333003278629366e-01,3.885318554295739135e-01,4.165529862161676533e-01,4.433672646165319753e-01,4.691112043763409067e-01,4.939844755581273006e-01,5.179735343101019573e-01,5.411251026435386358e-01,5.635714987671418541e-01,5.854119204089727191e-01,6.066100710181716593e-01,6.271667633948462273e-01,6.471285815355362070e-01,6.665774020114225706e-01,6.855854506445511198e-01,7.041270224697304680e-01,7.221566494119826540e-01,7.396106141938820766e-01,7.562655766340083963e-01,7.721258139024204104e-01,7.874165790822952316e-01,8.022552892644375655e-01,8.166904855539631747e-01,8.307087936984757226e-01,8.442959861621718298e-01,8.574459041828945693e-01,8.701488268602495246e-01,8.824015066378569916e-01,8.941690230442963516e-01,9.053601369896574491e-01,9.158967879944004409e-01,9.257539335122303426e-01,9.348413950884353341e-01,9.429151211753478146e-01,9.500678008542083886e-01,9.553540103609564627e-01,9.593556945684464932e-01,9.621651067450326389e-01,9.642023955006068237e-01,9.657327174903758138e-01,9.669246522873689020e-01,9.678787999133536823e-01
2.635624137772258901e-01,2.988586055943603936e-01,3.319495023352373453e-01,3.632322744933185188e-01,3.929381328718762889e-01,4.213222764675654819e-01,4.485379905566142522e-01,4.746453652883452223e-01,4.998569491632477990e-01,5.242235534813124431e-01,5.477479431847513958e-01,5.705197029456733349e-01,5.926710991862035316e-01,6.142254699052271949e-01,6.351501005598541028e-01,6.554654537350832477e-01,6.752273920798129714e-01,6.945099080074474962e-01,7.133613762670070191e-01,7.317323023903528068e-01,7.495376401923646847e-01,7.665339630497691736e-01,7.827238558628508702e-01,7.983149629604737729e-01,8.134177918744736058e-01,8.281071282704519643e-01,8.424119750236114257e-01,8.563137777752424240e-01,8.697919604615786948e-01,8.828265273696600524e-01,8.953955603018166620e-01,9.074317038221653142e-01,9.188149666765886847e-01,9.294655172812563704e-01,9.392964861783843489e-01,9.480535328228832936e-01,9.557301376341904575e-01,9.611920219619787265e-01,9.654247078944725446e-01,9.681065382561538923e-01,9.700049844003061361e-01,9.715849171478397883e-01,9.726620726328835120e-01,9.735139974621840331e-01,9.743362617695877637e-01
