9.999882471612239199e-01,9.999904507955788002e-01,9.999919718761154375e-01,9.999901004295284057e-01,9.999915950113700269e-01,9.999926433872733389e-01,9.999913901533423743e-01,9.999923486538869755e-01,9.999931334036951114e-01,9.999937720171160338e-01,9.999930012264391932e-01,9.999936275272620634e-01,9.999941501947207101e-01,9.999935551596335070e-01,9.999940680129767445e-01,9.999944855730473758e-01,9.999948603964878835e-01,9.999944306764981805e-01,9.999947452521052993e-01,9.999949854266866334e-01,9.999945183812370963e-01,9.999946827244450276e-01,9.999946757228060923e-01,9.999933920566045353e-01,9.999920391976097056e-01,9.999912089381151059e-01,9.999904573180931067e-01,9.999899069717298472e-01,9.999886097222800974e-01,9.999868406649414787e-01,9.999831352662182926e-01,9.999792769450616126e-01,9.999743795208294594e-01,9.999672672404947837e-01,9.999572148739332977e-01,9.999334115281568458e-01,9.999012727982733439e-01,9.998675166060417840e-01,9.998127123763779212e-01,9.997394672439402497e-01,9.996203543941453162e-01,9.994355098146989747e-01,9.991744935296991148e-01,9.999341812702295940e-01,9.998642561671828854e-01,9.997411772942023100e-01,9.995325196507754972e-01,9.992279553917119417e-01,9.997675638189527092e-01,9.996122524093559170e-01,9.994010635684728028e-01
9.999881553895356712e-01,9.999904015305418614e-01,9.999919002582837724e-01,9.999900077888611571e-01,9.999914758672709958e-01,9.999926023906497985e-01,9.999933562474184745e-01,9.999922546524322442e-01,9.999930459675651084e-01,9.999936975198666644e-01,9.999942424833027088e-01,9.999935704520998003e-01,9.999940876953657964e-01,9.999945344307461514e-01,9.999940115528307416e-01,9.999944497881968486e-01,9.999947676881344449e-01,9.999950992896039503e-01,9.999947090213195944e-01,9.999949808793816564e-01,9.999951065082658408e-01,9.999946235072566525e-01,9.999944540688390227e-01,9.999934416326662356e-01,9.999914370484741521e-01,9.999906670460870783e-01,9.999900366550283914e-01,9.999897329941705992e-01,9.999886621410198906e-01,9.999869518460383633e-01,9.999839875786749044e-01,9.999799624161663791e-01,9.999744972387224484e-01,9.999665687281877879e-01,9.999500825527805059e-01,9.999240170257748250e-01,9.998882092881562489e-01,9.998443319518608430e-01,9.997734055565258293e-01,9.996746402006494447e-01,9.995044135746997682e-01,9.992458233665406642e-01,9.999408528254644102e-01,9.998741323071798082e-01,9.997526692428605477e-01,9.995391760623704158e-01,9.992181672052801167e-01,9.997426943997042015e-01,9.995627550402348405e-01,9.993216038246421906e-01,9.990124921065789421e-01
9.999881290204328810e-01,9.999902706592073143e-01,9.999917856963334017e-01,9.999929016469758514e-01,9.999913668496085428e-01,9.999924429875206577e-01,9.999932555128977496e-01,9.999938825754719485e-01,9.999929554705663248e-01,9.999936016045249954e-01,9.999941525412103793e-01,9.999946111509828706e-01,9.999940306077673702e-01,9.999944671622819081e-01,9.999948289833663351e-01,9.999943570852861674e-01,9.999946794476993750e-01,9.999950029849860034e-01,9.999953053083862065e-01,9.999949354252702927e-01,9.999950187409963887e-01,9.999950909730405124e-01,9.999942187937937987e-01,9.999928352890835592e-01,9.999915199676767674e-01,9.999904896288709377e-01,9.999891571333329177e-01,9.999884912302381412e-01,9.999877286812446364e-01,9.999861925465726165e-01,9.999839182309260277e-01,9.999800209376517035e-01,9.999742609614100664e-01,9.999647218565296258e-01,9.999453916486181759e-01,9.999130773793856175e-01,9.998689708335063431e-01,9.998216239878859879e-01,9.997247892307079553e-01,9.995713256126863566e-01,9.993405205366531208e-01,9.999491176589918595e-01,9.998846095705681281e-01,9.997602400858861538e-01,9.995219508819642718e-01,9.991662145185508104e-01,9.997020777766749688e-01,9.994875836286302162e-01,9.991987788654808078e-01,9.996110626054491854e-01,9.994147500943144635e-01
9.999878677703527563e-01,9.999900866618365303e-01,9.999916475634053059e-01,9.999927802336422422e-01,9.999912921993219239e-01,9.999923180190215533e-01,9.999931308320278989e-01,9.999937685350215322e-01,9.999943007536812312e-01,9.999934984437878205e-01,9.999940582935168409e-01,9.999945310414665167e-01,9.999949233973213225e-01,9.999943832256386056e-01,9.999947651441091212e-01,9.999950557800089124e-01,9.999946255187529554e-01,9.999949475352790662e-01,9.999951630177678075e-01,9.999953572428371684e-01,9.999949651782815696e-01,9.999950224323740366e-01,9.999946094630897120e-01,9.999930647202927014e-01,9.999912796312124819e-01,9.999901718874418810e-01,9.999890112037952417e-01,9.999879466015909601e-01,9.999863732806826278e-01,9.999849169446053399e-01,9.999835380228605519e-01,9.999794662010900170e-01,9.999735512512866187e-01,9.999613785090256668e-01,9.999384506777335702e-01,9.999014937893940802e-01,9.998577362224599918e-01,9.997848692577836482e-01,9.996651713593543986e-01,9.994459976010144908e-01,9.990930425853682406e-01,9.998995153043469530e-01,9.997717434739602504e-01,9.995113956423028467e-01,9.990876086788589294e-01,9.996406449860918420e-01,9.993716880497188759e-01,9.990092316483277779e-01,9.994817296231459647e-01,9.992307944565468336e-01,9.995430683829850116e-01
9.999876509226532928e-01,9.999899542810070097e-01,9.999915161065140445e-01,9.999926321846531740e-01,9.999934755095344352e-01,9.999922024709104740e-01,9.999929862886499654e-01,9.999936468253945998e-01,9.999941927135840292e-01,9.999946422136029023e-01,9.999939504469105289e-01,9.999944010147837625e-01,9.999948123313289194e-01,9.999951649840901347e-01,9.999947006514222636e-01,9.999949539168954127e-01,9.999952169287829040e-01,9.999954658378438221e-01,9.999950838419870980e-01,9.999952559236191529e-01,9.999954146588984072e-01,9.999954031286542033e-01,9.999942144843154690e-01,9.999929734072947607e-01,9.999916144690365050e-01,9.999903115803787657e-01,9.999885961030899884e-01,9.999871529067334563e-01,9.999853751735502394e-01,9.999834448041305945e-01,9.999810962242989820e-01,9.999779705685889475e-01,9.999712015457107306e-01,9.999554301539916867e-01,9.999284594699526796e-01,9.998873641789993716e-01,9.998289474924568765e-01,9.997257553031662081e-01,9.995405717145983138e-01,9.992365104640472673e-01,9.999154506702677692e-01,9.997888610642020613e-01,9.995095108846397958e-01,9.990216444456938572e-01,9.995664216504531741e-01,9.992224154141901016e-01,9.995598818821089804e-01,9.992978150583194941e-01,9.995550963327005656e-01,9.993443983501627548e-01,9.990872217530410992e-01
9.999875322956882640e-01,9.999897825192947121e-01,9.999913513552757260e-01,9.999924873238502654e-01,9.999933181569423679e-01,9.999939744962308419e-01,9.999928425427280221e-01,9.999935098634721298e-01,9.999940621883359748e-01,9.999945325572370258e-01,9.999949087878327036e-01,9.999942977557827462e-01,9.999947090357065305e-01,9.999950800185226640e-01,9.999953388525731901e-01,9.999948781768870365e-01,9.999951469528163273e-01,9.999953798773485447e-01,9.999955556014706870e-01,9.999950781851907333e-01,9.999952117726074174e-01,9.999951620512355088e-01,9.999942677038371475e-01,9.999930991649882417e-01,9.999914920117921602e-01,9.999901203987924259e-01,9.999887687416143534e-01,9.999868076567309805e-01,9.999844448956669574e-01,9.999818213402384970e-01,9.999787284254981756e-01,9.999745649865959818e-01,9.999665063619669336e-01,9.999460549889459537e-01,9.999112265971709101e-01,9.998652405603648541e-01,9.997907696367154262e-01,9.996539614466570800e-01,9.993792246926861411e-01,9.999320255504158261e-01,9.998110316038506529e-01,9.995112172190613320e-01,9.997671883525848235e-01,9.994689958732955182e-01,9.990187853368005522e-01,9.993884280640705775e-01,9.990269220649715676e-01,9.993412920673944155e-01,9.990421584244398856e-01,9.993074310975070818e-01,9.990496168098845775e-01
9.999922032157121388e-01,9.999895664362038472e-01,9.999911662390936762e-01,9.999923398226882032e-01,9.999932111729682438e-01,9.999938040351843416e-01,9.999943259308686772e-01,9.999933567707672832e-01,9.999939311622763061e-01,9.999943942440872036e-01,9.999947989274954319e-01,9.999951475624492270e-01,9.999945655888574647e-01,9.999949224641971890e-01,9.999952432199333829e-01,9.999954895099318897e-01,9.999956560668621375e-01,9.999952466161439180e-01,9.999954211443921048e-01,9.999954790057564713e-01,9.999955448646880019e-01,9.999952070721844777e-01,9.999938202565440415e-01,9.999929839514737351e-01,9.999918812250774280e-01,9.999905933186314932e-01,9.999881926543308097e-01,9.999860934656037426e-01,9.999836794346269597e-01,9.999805739125711135e-01,9.999765812449582514e-01,9.999704748605441340e-01,9.999587685162856232e-01,9.999362233651177823e-01,9.998924637958140904e-01,9.998371580528047087e-01,9.997204738814385871e-01,9.994991634517192969e-01,9.990682844132061646e-01,9.998313577796460461e-01,9.995040601623355059e-01,9.997131594505743735e-01,9.993147434703610887e-01,9.995117843920741096e-01,9.991192923333485076e-01,9.993472321571146288e-01,9.994766099387866198e-01,9.992132764635642816e-01,9.993646157627391613e-01,9.991124222949021583e-01,9.992596800770130461e-01
9.999919652978670470e-01,9.999929520019706919e-01,9.999909682923736609e-01,9.999921431090220691e-01,9.999930191434523996e-01,9.999936515735952103e-01,9.999941521616714235e-01,9.999946085366360204e-01,9.999949493388171629e-01,9.999942551038141225e-01,9.999946897471694296e-01,9.999949965065039192e-01,9.999952979820401211e-01,9.999955583125752501e-01,9.999950987255242785e-01,9.999953551669122920e-01,9.999955821199774109e-01,9.999957716058969215e-01,9.999957782809554274e-01,9.999953538670556252e-01,9.999953387590103659e-01,9.999948213535222452e-01,9.999936454678949316e-01,9.999929223130820111e-01,9.999919981842677608e-01,9.999902629749647387e-01,9.999885570795397083e-01,9.999860538191429615e-01,9.999833276569810581e-01,9.999790107560010410e-01,9.999737915883469830e-01,9.999655388516894838e-01,9.999477174467773510e-01,9.999159044802371499e-01,9.998675534838435963e-01,9.997777278545229018e-01,9.995899824106379006e-01,9.992133212565313949e-01,9.998479514938217738e-01,9.994756717384023492e-01,9.996244571564634196e-01,9.990600153675700534e-01,9.992382078131335499e-01,9.993531296388401541e-01,9.994210473767949354e-01,9.990858591697031610e-01,9.991997917830994780e-01,9.992778111255523621e-01,9.993374517809739954e-01,9.990924451005421814e-01,9.991637055020841096e-01
9.999917471535116897e-01,9.999927749599039073e-01,9.999935480033474988e-01,9.999919280999732818e-01,9.999928007211018599e-01,9.999934717170924081e-01,9.999939957464821783e-01,9.999944491417623871e-01,9.999948167661956155e-01,9.999951625372303088e-01,9.999954216521915740e-01,9.999948804267602132e-01,9.999951824815742629e-01,9.999954159905026785e-01,9.999956346133567209e-01,9.999958217149922390e-01,9.999954508218620308e-01,9.999956015662002651e-01,9.999956681620711940e-01,9.999956966661758262e-01,9.999955348481376349e-01,9.999946507370595095e-01,9.999934671692453092e-01,9.999921327872617338e-01,9.999917098762287626e-01,9.999905012987311270e-01,9.999885112893139860e-01,9.999860165909096876e-01,9.999824399538215225e-01,9.999778914883846737e-01,9.999707568032367710e-01,9.999568394307984942e-01,9.999284312250856788e-01,9.998806370510116004e-01,9.998105490249975524e-01,9.996676299016356015e-01,9.993171341828963605e-01,9.998525499784470805e-01,9.994138456079842969e-01,9.994562952701695480e-01,9.994116795221280602e-01,9.993774906942037850e-01,9.993576783587101442e-01,9.993430201628960008e-01,9.993371963145332160e-01,9.993248503715166375e-01,9.990223638211467305e-01,9.990363437548193115e-01,9.990493889397711325e-01,9.990553706368209275e-01,9.990590663184094611e-01
9.999915614499792493e-01,9.999925626033148163e-01,9.999933526224340508e-01,9.999939768138067508e-01,9.999944367477753282e-01,9.999932692075371721e-01,9.999938239476618973e-01,9.999942801951804405e-01,9.999946838166914320e-01,9.999949924680502367e-01,9.999952841586489116e-01,9.999955605969688133e-01,9.999957704868519537e-01,9.999952867915975485e-01,9.999954859400730367e-01,9.999956738657959088e-01,9.999958450717827407e-01,9.999960017445563842e-01,9.999960209927492016e-01,9.999959878607929120e-01,9.999953010384606822e-01,9.999940625093198809e-01,9.999927547207693168e-01,9.999919247370645525e-01,9.999910626813279801e-01,9.999903004456370814e-01,9.999886117964512655e-01,9.999854954287146214e-01,9.999816695960626056e-01,9.999762905268239077e-01,9.999667787286160570e-01,9.999461560805512628e-01,9.999047969737775432e-01,9.998390843111616411e-01,9.997079002834854400e-01,9.993950320670972332e-01,9.998429744021279930e-01,9.992781547840067224e-01,9.991417584595478907e-01,9.994749360700866392e-01,9.993244344702147952e-01,9.992052092764835969e-01,9.991080138730478177e-01,9.990274972788849572e-01,9.992277108389150397e-01,9.991514253590523253e-01,9.990827640859279990e-01,9.990168257247165062e-01,9.991464780172317761e-01,9.990857858974233618e-01,9.990290125437123470e-01
