2.218745445634309199e-01,2.516178616464715967e-01,2.795303943407126956e-01,3.058498295921243670e-01,3.309438409517005963e-01,3.548652942732690718e-01,3.777807005821443020e-01,3.999032674107519947e-01,4.212100956497576432e-01,4.417426075831971666e-01,4.616149084715147621e-01,4.809678870993494559e-01,4.997898343147300082e-01,5.180591478015106333e-01,5.357908876417565303e-01,5.530337128098185007e-01,5.698508938831507997e-01,5.863152352739160467e-01,6.024525050910474189e-01,6.182243973311187801e-01,6.336082173876154133e-01,6.485878934724245148e-01,6.631489248013875404e-01,6.771739882847976899e-01,6.904219585633071254e-01,7.030904503082537893e-01,7.153475524652261885e-01,7.272686824946141826e-01,7.388824087931741280e-01,7.501762798359048467e-01,7.611341078487615652e-01,7.717459207393837506e-01,7.820020038064777745e-01,7.918840733031734525e-01,8.013663071121083226e-01,8.103455253262319413e-01,8.187518751501534631e-01,8.265981398384026901e-01,8.339257379107177792e-01,8.407494042133705214e-01,8.470125157948824590e-01,8.526525357949191752e-01,8.576232890692770949e-01,8.621324230522766641e-01,8.658144965449584562e-01,8.688489427811003640e-01,8.712844322093882266e-01,8.732249332525529040e-01,8.750212601024929260e-01,8.763255169682409029e-01,8.773809743526469473e-01
2.263724550960051207e-01,2.567391379497750981e-01,2.852070354012299358e-01,3.120836306324520359e-01,3.376564675288188377e-01,3.621068863601746290e-01,3.854861326409869671e-01,4.080157070792038709e-01,4.297854824789720807e-01,4.507758854279226846e-01,4.710488089073958662e-01,4.907296125078008942e-01,5.099233429814210572e-01,5.285932580763640365e-01,5.467274085843740750e-01,5.643466357146847967e-01,5.814938643252568484e-01,5.982294818026194783e-01,6.146299920732459787e-01,6.307037142510809602e-01,6.464083722332187865e-01,6.617111620810902650e-01,6.765738105427471227e-01,6.908089776435195617e-01,7.042515740317514261e-01,7.171289651344561200e-01,7.295756519126594952e-01,7.416686349354790764e-01,7.534550981931307234e-01,7.649475559088350085e-01,7.761201985729476727e-01,7.869590870733847998e-01,7.974413016819805744e-01,8.075436972075427100e-01,8.172096177520699056e-01,8.263178550433185610e-01,8.348277556793747278e-01,8.427789960881659770e-01,8.501737369368508324e-01,8.570066446009472205e-01,8.631908870954569934e-01,8.686700039957483410e-01,8.736316282967931945e-01,8.777298417826414623e-01,8.811068539977979786e-01,8.838178470764815886e-01,8.859555486369292687e-01,8.878985639014019826e-01,8.892968107133500943e-01,8.904184893242209631e-01,8.913199729117854408e-01
2.308521643826423331e-01,2.618310178556204626e-01,2.908395028764586554e-01,3.182851616597128785e-01,3.443303261218295663e-01,3.692843546929834853e-01,3.931590343757817019e-01,4.160933593220415005e-01,4.382858686980690699e-01,4.597288883164233342e-01,4.804337939634688581e-01,5.004800826425088722e-01,5.199917658020849487e-01,5.390296240919838500e-01,5.575539960942961226e-01,5.755581335111369379e-01,5.930622551361581785e-01,6.101120749808714994e-01,6.267707165868997565e-01,6.430979004725517756e-01,6.590872330656636358e-01,6.746907616428376997e-01,6.898350253549685451e-01,7.042594313793473226e-01,7.179247736215697007e-01,7.310458932027208423e-01,7.437187261996800469e-01,7.560090841697495456e-01,7.679657087076676714e-01,7.796181559325335853e-01,7.909746166883859786e-01,8.020108167099780916e-01,8.126977650911541007e-01,8.230021329141492537e-01,8.328264164202469066e-01,8.420568707676069353e-01,8.506702140001056733e-01,8.587082482456749322e-01,8.661533185602016127e-01,8.729467723331110207e-01,8.790159041724252553e-01,8.844793833186160859e-01,8.890390517049356900e-01,8.927876506880232377e-01,8.957838790517028693e-01,8.981153464569933131e-01,9.002103166293790037e-01,9.016991399923639516e-01,9.028735217487302567e-01,9.040421622073666619e-01,9.048559150884888380e-01
2.353160337547656189e-01,2.668812822924040429e-01,2.964448177379320759e-01,3.244348036203347219e-01,3.509913455879797306e-01,3.763997732090536008e-01,4.007742739713865410e-01,4.241557828160755772e-01,4.467269509950357875e-01,4.685991154806605774e-01,4.897415812657502920e-01,5.101890958197994319e-01,5.300331982296382360e-01,5.493878935390330565e-01,5.682752212677916193e-01,5.866550422835550282e-01,6.045277419502053107e-01,6.219191612761281185e-01,6.388737723592297080e-01,6.554414429723487423e-01,6.716710444435181060e-01,6.875415163502685001e-01,7.029290692403701302e-01,7.175285401931750240e-01,7.314385281793709392e-01,7.448116091748198109e-01,7.577350249968921592e-01,7.702535388035596231e-01,7.824032787474677342e-01,7.942167086618767691e-01,8.057237064866905607e-01,8.169287529041142637e-01,8.277934367873702737e-01,8.382621397121672313e-01,8.482096754162823382e-01,8.575411706668905065e-01,8.662572054656701992e-01,8.743578312100183103e-01,8.818214609146889371e-01,8.885260530769263365e-01,8.943815246318642664e-01,8.996512291981757503e-01,9.038407514064417114e-01,9.071511086464909557e-01,9.096853597875871333e-01,9.119368943355241619e-01,9.135059616465652788e-01,9.147172621519463753e-01,9.159483766115963377e-01,9.167709140053486028e-01,9.176343929834648305e-01
2.397464270637300610e-01,2.718911064812541412e-01,3.020359509792199804e-01,3.305322463176441072e-01,3.576217771073187945e-01,3.834697274245884024e-01,4.083215447931302089e-01,4.321742202234312158e-01,4.551375489574865929e-01,4.773945376198748258e-01,4.989608698258108377e-01,5.198264786323585351e-01,5.400400047299125372e-01,5.597004450216160887e-01,5.789067980939279767e-01,5.976413107975682149e-01,6.158766579784036299e-01,6.336197033591175476e-01,6.508965209934872709e-01,6.677414760680103756e-01,6.841950112449508570e-01,7.002829654417165317e-01,7.158582272877447306e-01,7.306355095679960554e-01,7.447803301697109024e-01,7.584187197064145014e-01,7.716011872721511011e-01,7.843634255693808788e-01,7.967313760749755724e-01,8.087320169751872623e-01,8.203937524583192475e-01,8.317341948469831880e-01,8.427446478872402391e-01,8.533395012846111127e-01,8.633796327220769617e-01,8.727888020142562375e-01,8.815792868307489316e-01,8.897176405828730594e-01,8.971054297858177540e-01,9.036407341715342323e-01,9.094760606781567835e-01,9.141624033367649060e-01,9.178399572197303291e-01,9.206007762640258107e-01,9.230200464059935550e-01,9.246571809072692272e-01,9.261491467084419504e-01,9.271817669747658419e-01,9.281903735462939675e-01,9.288958757627108209e-01,9.294687905947949247e-01
2.441391985747966009e-01,2.768699083180824472e-01,3.075906865117844502e-01,3.365859734045508755e-01,3.642011132149463037e-01,3.905185373423615269e-01,4.158024104598732062e-01,4.401268375780723607e-01,4.635209252991305817e-01,4.861334968559979375e-01,5.080954798854191434e-01,5.293739199483189495e-01,5.499814352257279548e-01,5.699821979596062516e-01,5.894733409017868242e-01,6.085272883871591931e-01,6.271088889803375643e-01,6.452015770138392892e-01,6.628122690489679503e-01,6.799576306695669370e-01,6.966644974974390836e-01,7.129446979486377955e-01,7.286447125113919565e-01,7.435925402174714538e-01,7.579707065988418035e-01,7.718641214937628225e-01,7.853055081131158355e-01,7.983162777839275526e-01,8.109180194932769092e-01,8.231279205885558836e-01,8.349654962940974423e-01,8.464447507037760055e-01,8.575699178502572684e-01,8.682464590450502673e-01,8.783437545311205685e-01,8.878151122771136272e-01,8.966334832027772483e-01,9.047474567355933139e-01,9.119745777192292957e-01,9.184349846187118693e-01,9.236821685858725983e-01,9.277735072671190464e-01,9.310574072166463155e-01,9.333668478719538975e-01,9.350533791430131192e-01,9.366199040488989436e-01,9.376440514946821070e-01,9.386907691022262634e-01,9.393657540671990214e-01,9.401253865592805736e-01,9.406001691256896668e-01
2.485009394078417921e-01,2.818325171597370060e-01,3.130996027900948553e-01,3.426136295719679481e-01,3.707224441153179617e-01,3.975363391842423599e-01,4.232327347018310926e-01,4.480071774419631669e-01,4.718495885624027775e-01,4.948445638430691851e-01,5.171567625067760021e-01,5.388291103489053491e-01,5.598360772539443531e-01,5.802019534790792132e-01,6.000077226242868100e-01,6.193349539049493035e-01,6.382324484651755725e-01,6.566610746896026640e-01,6.746048575762866317e-01,6.920622328467500584e-01,7.090464211072646794e-01,7.255341398740524639e-01,7.413226000174145680e-01,7.564243396392863472e-01,7.710201915348419144e-01,7.851533145901647970e-01,7.988444806262080533e-01,8.121042811703961251e-01,8.249427919777240215e-01,8.373761101534393791e-01,8.494078933222805050e-01,8.610437736145553078e-01,8.722687356340279585e-01,8.829904286455257933e-01,8.931090132019945393e-01,9.025934849050362141e-01,9.113898905722124244e-01,9.193395771971193398e-01,9.262552648495283592e-01,9.323376991824168236e-01,9.368766791310279007e-01,9.404476788279350075e-01,9.428823999779715193e-01,9.448879205128912773e-01,9.462239430087587833e-01,9.474759552239031546e-01,9.484755556634399953e-01,9.491601931860661479e-01,9.498823670269537223e-01,9.503472703740875049e-01,9.509000040453116087e-01
2.528400278157724168e-01,2.867668905080409392e-01,3.185624962816184791e-01,3.486166257414217151e-01,3.771895750858682561e-01,4.045024381718402839e-01,4.306330255608620261e-01,4.558190682235394586e-01,4.801054811941113387e-01,5.035141806391681962e-01,5.261661370001935456e-01,5.481994893580039996e-01,5.695927234038602460e-01,5.903386626040620921e-01,6.104832449098549496e-01,6.300945191923708055e-01,6.492661177852093735e-01,6.680045931505268486e-01,6.862701987543531335e-01,7.040390603120254553e-01,7.213120297894819455e-01,7.380146030308187832e-01,7.539125082844742032e-01,7.691628199452147374e-01,7.839438527164651616e-01,7.982990610211783133e-01,8.122263661765936060e-01,8.257265524005519275e-01,8.388030844337336367e-01,8.514589633178430983e-01,8.636936564769321922e-01,8.755002620009172398e-01,8.868229448400811732e-01,8.975611085406547396e-01,9.076765788496836684e-01,9.171207604500988264e-01,9.257688382551874096e-01,9.333911902651894632e-01,9.400893062701164427e-01,9.450928606178992109e-01,9.489437872998842671e-01,9.514557593052878071e-01,9.535306377716679105e-01,9.550879450143047178e-01,9.562996522440440073e-01,9.571091705112891868e-01,9.579381539962934511e-01,9.586319439658654851e-01,9.592204365687783119e-01,9.595923587810950561e-01,9.600510395715200485e-01
2.571578323603802563e-01,2.916603583391669252e-01,3.239878653206925696e-01,3.545771806487968414e-01,3.836142499721267862e-01,4.114072998350837285e-01,4.380005406589988493e-01,4.635737842932289299e-01,4.882847120969360244e-01,5.121187663821380465e-01,5.351433155669718111e-01,5.574984454971727565e-01,5.792551687456588549e-01,6.003788050115482777e-01,6.208757004865821383e-01,6.408025583837866357e-01,6.602340963901431881e-01,6.792460529429109606e-01,6.978104244461256211e-01,7.158844451138983711e-01,7.334403547396486367e-01,7.503469408225742487e-01,7.664005086924126076e-01,7.818209428043834119e-01,7.967671485960650113e-01,8.113169331177350063e-01,8.254617005224715864e-01,8.391893204796293526e-01,8.524943036079811742e-01,8.653705867601375612e-01,8.778054934660903807e-01,8.897770655134228379e-01,9.011927525247489523e-01,9.119578166930270013e-01,9.220239958363656285e-01,9.313271604430177764e-01,9.396079086681802250e-01,9.469186735884905781e-01,9.523778953521400137e-01,9.564508460155869418e-01,9.592879336705718574e-01,9.613255949393975097e-01,9.628442203643284847e-01,9.640243486239592485e-01,9.649666467707592732e-01,9.657395958124836977e-01,9.662402158094284266e-01,9.667998503759653861e-01,9.672818226464390268e-01,9.677011977714614632e-01,9.680701324895628623e-01
2.614433471464115977e-01,2.965126714558435905e-01,3.293886867854972644e-01,3.604882754828698799e-01,3.900156864447236194e-01,4.182520263077805778e-01,4.453151258813579094e-01,4.712919156844271873e-01,4.963926617831120325e-01,5.206455517991688264e-01,5.440653274997181432e-01,5.667500328860946013e-01,5.888334678888986762e-01,6.103159699835390972e-01,6.311720501210837941e-01,6.514324758036552643e-01,6.711497635617422741e-01,6.904049892537187372e-01,7.092380031363236803e-01,7.275986742776823224e-01,7.454243336114276808e-01,7.625165463916604436e-01,7.787574046888723345e-01,7.943805394571478162e-01,8.095114070536313378e-01,8.242272190053689940e-01,8.385627749439410472e-01,8.525001325288636966e-01,8.660209352548925432e-01,8.791067560355344535e-01,8.917375650771107720e-01,9.038566921745352367e-01,9.153413836364310274e-01,9.261070885200178848e-01,9.360538206527008187e-01,9.449815050153743679e-01,9.528617984883739345e-01,9.586789728303227731e-01,9.628747459271819187e-01,9.659596830254590927e-01,9.679624359909902998e-01,9.694348242974593077e-01,9.705602766749110710e-01,9.714514040869840494e-01,9.723135876625507157e-01,9.729103181350756691e-01,9.734120025467125625e-01,9.738411729500106029e-01,9.743169205152746315e-01,9.746393914044131357e-01,9.749234260397477980e-01
