3.360811944813353325e-01,3.825370418720165366e-01,4.256433824954194423e-01,4.658433968143195214e-01,5.034590062337492844e-01,5.387351400331108486e-01,5.718596789210321774e-01,6.029820684257574115e-01,6.322195472583850284e-01,6.596663102151566482e-01,6.853947521331928971e-01,7.094610087876689342e-01,7.319054194202763153e-01,7.527533536475372600e-01,7.720147552330181018e-01,7.896842664707202086e-01,8.057398581251038472e-01,8.201411059974144102e-01,8.328325394571544082e-01,8.437446300050455150e-01,8.529846567324185225e-01,8.603616500626483088e-01,8.660633364006296020e-01,8.702997409844681620e-01,8.735702498373320024e-01,8.758831538536626660e-01,8.775744141300436674e-01,8.790554644055198485e-01,8.800706059628415900e-01,8.810343750593978562e-01,8.816933548238291563e-01,8.822052794511636709e-01,8.828259016153889860e-01,8.831820050988012927e-01,8.836604771062099850e-01
3.494735477194070850e-01,3.976263982327580271e-01,4.422655116386555729e-01,4.838509984356309523e-01,5.227178082313714835e-01,5.591191953625362920e-01,5.932493432854741844e-01,6.252614586401803454e-01,6.552747518739961974e-01,6.833832306553823122e-01,7.096589934429603508e-01,7.341538863870615828e-01,7.569018328609469215e-01,7.779200228218612345e-01,7.972041122438949801e-01,8.147309652636770538e-01,8.304523897694358059e-01,8.442944537172526465e-01,8.561645638339911990e-01,8.661440538108813314e-01,8.740123785402584833e-01,8.799625784706939235e-01,8.842499763866425999e-01,8.875202568425375471e-01,8.897405449593442928e-01,8.915297181370610557e-01,8.927700764455565041e-01,8.936903507689559767e-01,8.946377968084814336e-01,8.952189994619244029e-01,8.958928282663376486e-01,8.964475479191831297e-01,8.967925647295080793e-01,8.972227024608229184e-01,8.974677756890445668e-01
3.630414464054639856e-01,4.129064195286324956e-01,4.590878628996649669e-01,5.020633158844245436e-01,5.421797883025326614e-01,5.797001561160139982e-01,6.148234578030846720e-01,6.477063685737152188e-01,6.784693949066642471e-01,7.072063321332371366e-01,7.339857260478153123e-01,7.588541145489063888e-01,7.818360864763506113e-01,8.029337925204760307e-01,8.221238004013037282e-01,8.393532697560488476e-01,8.545319614862312285e-01,8.675361474564386999e-01,8.784071738816331409e-01,8.868839074006370504e-01,8.931483329638600921e-01,8.975076315991989961e-01,9.007901875919300805e-01,9.029131704064926600e-01,9.046627363751033046e-01,9.058036169272223326e-01,9.068812827287993095e-01,9.075598155452557769e-01,9.082995478002157119e-01,9.089053177493493507e-01,9.092791677937387407e-01,9.097406245619108489e-01,9.099951779325817780e-01,9.103620597117115798e-01,9.106791427778038184e-01
3.767738510902589599e-01,4.283644138954765257e-01,4.760959105264944702e-01,5.204639311133305579e-01,5.618275101736555088e-01,6.004573845130118936e-01,6.365586233491690171e-01,6.702902504539651751e-01,7.017741063232680876e-01,7.311000518330548203e-01,7.583327014024444646e-01,7.835089860576391896e-01,8.066405329057124707e-01,8.277077779813816205e-01,8.466551387004468410e-01,8.633798252278629404e-01,8.777248400251729255e-01,8.896755301645284941e-01,8.989120308428409922e-01,9.055792811213180249e-01,9.102820437510172891e-01,9.133430258252329681e-01,9.155950347886091523e-01,9.170778270752283357e-01,9.183473481089092783e-01,9.191658480257506314e-01,9.199920987704199860e-01,9.206611944410418857e-01,9.210730116256162781e-01,9.215698396284414118e-01,9.219913323466657484e-01,9.222244141285592667e-01,9.225594651385023992e-01,9.228512300538967983e-01,9.231081219964543116e-01
3.906599653948988893e-01,4.439878491307450714e-01,4.932753560801333981e-01,5.390365359069290152e-01,5.816420227328262804e-01,6.213703547128265336e-01,6.584314725886315500e-01,6.929865812749893550e-01,7.251553848630618582e-01,7.550256464390147082e-01,7.826519497166732897e-01,8.080604696544845256e-01,8.312399591934906962e-01,8.521363972107782736e-01,8.706396695799074603e-01,8.865657194701137556e-01,8.998226518561720511e-01,9.100158139715430750e-01,9.172037593898304531e-01,9.221029294675338051e-01,9.251311363599515891e-01,9.273487285104881073e-01,9.289247298258511698e-01,9.299530544953756861e-01,9.309004122163054840e-01,9.316529308342708093e-01,9.321154002514852044e-01,9.326526287087955058e-01,9.331048884646300223e-01,9.334909341522805715e-01,9.338245907703001114e-01,9.340017379099088135e-01,9.342696480104346612e-01,9.345062389992256913e-01,9.347169855833307173e-01
4.046885481286202069e-01,4.597635292479789193e-01,5.106114575192455263e-01,5.577644075319030392e-01,6.016043751409562157e-01,6.424173874949767882e-01,6.804174722132019237e-01,7.157653666793837299e-01,7.485807150119148101e-01,7.789430748603562993e-01,8.068962243263974043e-01,8.324438720276682302e-01,8.555409960032070993e-01,8.760791084764298908e-01,8.938509524561155661e-01,9.086855583154936911e-01,9.200858417571058379e-01,9.279556337020063994e-01,9.331039678598632703e-01,9.363168831891485189e-01,9.382752679270623952e-01,9.398008054797213351e-01,9.409301747759680756e-01,9.418006033791158638e-01,9.424932260657029603e-01,9.429177216806847728e-01,9.434042070677250980e-01,9.438146710542112405e-01,9.441657369975428038e-01,9.444693947189644057e-01,9.447344664603838371e-01,9.449679911739250482e-01,9.451749627658422304e-01,9.453599209207340648e-01,9.455259782950528047e-01
4.188480360796625890e-01,4.756784003635328162e-01,5.280896973953779217e-01,5.766307973165281098e-01,6.216955868052338463e-01,6.635763243704306813e-01,7.024899688321806224e-01,7.385988989080798373e-01,7.720154218353217912e-01,8.028091864130005861e-01,8.310065650425833006e-01,8.565781790210668101e-01,8.794244390461161132e-01,8.993326867080876363e-01,9.160551539417338685e-01,9.289770124630351011e-01,9.377502067293478349e-01,9.432122160975456859e-01,9.464508562531432911e-01,9.485182012425440456e-01,9.499479430637157717e-01,9.509962137943132054e-01,9.517970487688078851e-01,9.524300961697764745e-01,9.529448301813382427e-01,9.533714773851400537e-01,9.537304161720099316e-01,9.540367484534515441e-01,9.543009102792440190e-01,9.545312126102278860e-01,9.547336233429369878e-01,9.549128956055246142e-01,9.552160422629584202e-01,9.552160422629584202e-01,9.552160422629584202e-01
4.331270289734524548e-01,4.917193070749608097e-01,5.456943631549600049e-01,5.956185448755184630e-01,6.418956573455854020e-01,6.848247037527921410e-01,7.246254894895118870e-01,7.614556886071685016e-01,7.954212376915468230e-01,8.265760636366141778e-01,8.549177514523061960e-01,8.803654613999252199e-01,9.027165016851955714e-01,9.215566222904593152e-01,9.364932364752962535e-01,9.464746659910409088e-01,9.523337473588632252e-01,9.555881771428128557e-01,9.575820029710346848e-01,9.589252370684062665e-01,9.600558351681479641e-01,9.607791298012259285e-01,9.613439183062920668e-01,9.617973740281161588e-01,9.622886216354769040e-01,9.625985106170543704e-01,9.628602590115410420e-01,9.631781984150370457e-01,9.635395549714699248e-01,9.635395549714699248e-01,9.635395549714699248e-01,9.635395549714699248e-01,9.635395549714699248e-01,9.635395549714699248e-01,9.635395549714699248e-01
4.475138911866739511e-01,5.078729696721682174e-01,5.634108176946965862e-01,6.147099285778072630e-01,6.621854607829853467e-01,7.061413210081648462e-01,7.467961559142559658e-01,7.843043184295157566e-01,8.187590752476499034e-01,8.501906597519758302e-01,8.785497502689036953e-01,9.036630175405097054e-01,9.251249862313815076e-01,9.423709194679537049e-01,9.539804866857134469e-01,9.603487900604161798e-01,9.638284435452609822e-01,9.657198099203929686e-01,9.671058177098909026e-01,9.679687411816888520e-01,9.687313307606979507e-01,9.692180357933245505e-01,9.697153473176368665e-01,9.701234535161739059e-01,9.706808871151276774e-01,9.706808871151276774e-01,9.706808871151276774e-01,9.706808871151276774e-01,9.706808871151276774e-01,9.706808871151276774e-01,9.706808871151276774e-01,9.706808871151276774e-01,9.706808871151276774e-01,9.706808871151276774e-01,9.706808871151276774e-01
4.619968236236706716e-01,5.241258448901313649e-01,5.812237257399446300e-01,6.338885433807488479e-01,6.825452753638487913e-01,7.275016140009955556e-01,7.689751710778133242e-01,8.071116552023565038e-01,8.419852346760398065e-01,8.735885593470109622e-01,9.017918940251560267e-01,9.262380061866931635e-01,9.462658764483606877e-01,9.600683007794125201e-01,9.673899584614052971e-01,9.706313106039325955e-01,9.725856653477528146e-01,9.738409432164950585e-01,9.747206121202640627e-01,9.753734242993559178e-01,9.759766061915002844e-01,9.766266697494313531e-01,9.766266697494313531e-01,9.766266697494313531e-01,9.766266697494313531e-01,9.766266697494313531e-01,9.766266697494313531e-01,9.766266697494313531e-01,9.766266697494313531e-01,9.766266697494313531e-01,9.766266697494313531e-01,9.766266697494313531e-01,9.766266697494313531e-01,9.766266697494313531e-01,9.766266697494313531e-01
