9.999972051318335442e-01,9.999949015345752645e-01,9.999893851035097647e-01,9.999761112631296855e-01,9.999430957245687424e-01,9.998507394679275739e-01,9.995284362196990013e-01,9.999962906168496923e-01,9.999564300665612082e-01,9.998242947160861371e-01,9.994369992859499785e-01,9.999413666528760292e-01,9.993715839909542709e-01,9.997578696597537729e-01,9.991327051729356201e-01,9.994630876458021618e-01,9.995206905925139163e-01,9.995743579082467800e-01,9.990263137048946973e-01,9.991104693196418696e-01,9.991707209547686652e-01,9.992153408643446033e-01,9.992335465548782825e-01,9.992420061645859164e-01,9.992502902407579546e-01,9.992519484379162042e-01,9.992482298512584959e-01,9.992457515461525830e-01,9.992420846941972856e-01,9.992295227254707202e-01,9.992295227254707202e-01,9.992295227254707202e-01,9.992295227254707202e-01,9.992295227254707202e-01,9.992295227254707202e-01,9.992295227254707202e-01,9.992295227254707202e-01,9.992295227254707202e-01,9.992295227254707202e-01,9.992295227254707202e-01,9.992295227254707202e-01,9.992295227254707202e-01,9.992295227254707202e-01,9.992295227254707202e-01,9.992295227254707202e-01
9.999973902646394075e-01,9.999954101306015586e-01,9.999907601296936788e-01,9.999801669143641991e-01,9.999554288452826567e-01,9.998919854820489395e-01,9.997069751459126685e-01,9.999986070617399303e-01,9.999819070371797070e-01,9.998931593265658613e-01,9.996283579040946554e-01,9.999676042941312293e-01,9.998231940305635224e-01,9.998756063297320473e-01,9.994148535646822928e-01,9.996226687991267568e-01,9.996931976330497571e-01,9.991411573831854298e-01,9.992384524961919201e-01,9.993049445567071531e-01,9.993429142786541819e-01,9.993487718384160834e-01,9.993522230950442342e-01,9.993543429640081577e-01,9.990020657294351736e-01,9.990240467375497424e-01,9.990429279751129599e-01,9.990581148573290937e-01,9.990676239456016683e-01,9.990731514444310957e-01,9.990815569417551556e-01,9.990815569417551556e-01,9.990815569417551556e-01,9.990815569417551556e-01,9.990815569417551556e-01,9.990815569417551556e-01,9.990815569417551556e-01,9.990815569417551556e-01,9.990815569417551556e-01,9.990815569417551556e-01,9.990815569417551556e-01,9.990815569417551556e-01,9.990815569417551556e-01,9.990815569417551556e-01,9.990815569417551556e-01
9.999975299094377990e-01,9.999958434003493046e-01,9.999918419943558678e-01,9.999831216671479783e-01,9.999635114973166594e-01,9.999167675743109163e-01,9.997942796424380552e-01,9.994117171726102367e-01,9.999943789730304511e-01,9.999391532384642733e-01,9.997402347890539387e-01,9.991714771122356398e-01,9.998714530710662851e-01,9.994463346045258101e-01,9.995914449335890906e-01,9.996626904035330607e-01,9.990452187155988151e-01,9.992296322332085978e-01,9.993027747742804223e-01,9.993163130846167697e-01,9.993297338235863636e-01,9.993374997594870468e-01,9.993381813577015826e-01,9.993274243086908148e-01,9.993169938116988060e-01,9.993072659710162675e-01,9.990114007621608838e-01,9.990187727754110680e-01,9.990229042066096632e-01,9.990262850637493530e-01,9.990286408494748471e-01,9.990286408494748471e-01,9.990286408494748471e-01,9.990286408494748471e-01,9.990286408494748471e-01,9.990286408494748471e-01,9.990286408494748471e-01,9.990286408494748471e-01,9.990286408494748471e-01,9.990286408494748471e-01,9.990286408494748471e-01,9.990286408494748471e-01,9.990286408494748471e-01,9.990286408494748471e-01,9.990286408494748471e-01
9.999976503381871051e-01,9.999961407705934002e-01,9.999927035461719793e-01,9.999853723123732774e-01,9.999693333324451983e-01,9.999328208740100310e-01,9.998442679571789560e-01,9.996024494143026518e-01,9.999971246720996687e-01,9.999735109758275398e-01,9.998182652676852467e-01,9.993312979723528722e-01,9.998775856022213970e-01,9.994725441981359149e-01,9.996775384945810750e-01,9.996625596660393409e-01,9.996426384837956425e-01,9.991125486408392042e-01,9.991794313033480757e-01,9.992112495479347212e-01,9.992083962488268467e-01,9.991996527179792809e-01,9.991914645132140560e-01,9.991821748777570678e-01,9.991709222307373350e-01,9.991547075675022427e-01,9.991390672152568042e-01,9.991246663346181611e-01,9.991109581239502324e-01,9.990827044786202427e-01,9.990827044786202427e-01,9.990827044786202427e-01,9.990827044786202427e-01,9.990827044786202427e-01,9.990827044786202427e-01,9.990827044786202427e-01,9.990827044786202427e-01,9.990827044786202427e-01,9.990827044786202427e-01,9.990827044786202427e-01,9.990827044786202427e-01,9.990827044786202427e-01,9.990827044786202427e-01,9.990827044786202427e-01,9.990827044786202427e-01
9.999977679365509298e-01,9.999964191121052393e-01,9.999933958336290063e-01,9.999869796054261517e-01,9.999735780531695539e-01,9.999439596630628202e-01,9.998755659219289438e-01,9.997047658029577510e-01,9.992093640382498920e-01,9.999875311110136833e-01,9.998814272748722809e-01,9.994357958156440125e-01,9.998648373674997591e-01,9.993722020481198287e-01,9.995619151188176454e-01,9.995839843371080446e-01,9.995241757270045824e-01,9.994667115354179954e-01,9.994224046894837343e-01,9.993824305912721861e-01,9.993434069615312332e-01,9.993024779623451703e-01,9.992575962699937753e-01,9.992173202383829445e-01,9.991808689206003180e-01,9.991469513767911037e-01,9.991148837707235497e-01,9.990833228759253837e-01,9.990259447677429794e-01,9.990259447677429794e-01,9.990259447677429794e-01,9.990259447677429794e-01,9.990259447677429794e-01,9.990259447677429794e-01,9.990259447677429794e-01,9.990259447677429794e-01,9.990259447677429794e-01,9.990259447677429794e-01,9.990259447677429794e-01,9.990259447677429794e-01,9.990259447677429794e-01,9.990259447677429794e-01,9.990259447677429794e-01,9.990259447677429794e-01,9.990259447677429794e-01
9.999978663027169201e-01,9.999966342227497584e-01,9.999939126198393868e-01,9.999883296595389881e-01,9.999767613865248039e-01,9.999520509738518692e-01,9.998968564638363032e-01,9.997666190948982790e-01,9.994208710136524010e-01,9.999916703506124271e-01,9.999343528545808768e-01,9.995111867044536025e-01,9.998277001854538604e-01,9.991404924276325872e-01,9.992901215915142021e-01,9.992921163140301433e-01,9.992508786858248504e-01,9.991649435514647903e-01,9.990826926652485174e-01,9.990163063996967407e-01,9.993111711956964571e-01,9.992418643536636891e-01,9.991771843582902823e-01,9.991134967994089733e-01,9.990533330558264424e-01,9.992201480188859231e-01,9.991134446842735439e-01,9.991134446842735439e-01,9.991134446842735439e-01,9.991134446842735439e-01,9.991134446842735439e-01,9.991134446842735439e-01,9.991134446842735439e-01,9.991134446842735439e-01,9.991134446842735439e-01,9.991134446842735439e-01,9.991134446842735439e-01,9.991134446842735439e-01,9.991134446842735439e-01,9.991134446842735439e-01,9.991134446842735439e-01,9.991134446842735439e-01,9.991134446842735439e-01,9.991134446842735439e-01,9.991134446842735439e-01
9.999979183874349031e-01,9.999968523736879611e-01,9.999943616186616202e-01,9.999894265198098209e-01,9.999792463245017471e-01,9.999581357620854760e-01,9.999120549262324742e-01,9.998064548267356910e-01,9.995409458327320085e-01,9.999932845978790619e-01,9.999517876641549341e-01,9.995779856436440847e-01,9.997438050722872172e-01,9.996778497428543409e-01,9.995475143895070635e-01,9.994109962784170076e-01,9.992812213548647460e-01,9.991567100682434699e-01,9.990243964771372553e-01,9.992501093742898188e-01,9.991364084347436059e-01,9.990315322013418875e-01,9.991867435070997949e-01,9.990961546983762043e-01,9.991273450844768700e-01,9.991273450844768700e-01,9.991273450844768700e-01,9.991273450844768700e-01,9.991273450844768700e-01,9.991273450844768700e-01,9.991273450844768700e-01,9.991273450844768700e-01,9.991273450844768700e-01,9.991273450844768700e-01,9.991273450844768700e-01,9.991273450844768700e-01,9.991273450844768700e-01,9.991273450844768700e-01,9.991273450844768700e-01,9.991273450844768700e-01,9.991273450844768700e-01,9.991273450844768700e-01,9.991273450844768700e-01,9.991273450844768700e-01,9.991273450844768700e-01
9.999979939955903063e-01,9.999970016994690347e-01,9.999947550176115918e-01,9.999902846206989437e-01,9.999812172969752000e-01,9.999627429149569036e-01,9.999231401944228548e-01,9.998340971603029148e-01,9.996158236799728147e-01,9.990279738235671170e-01,9.999539839582275436e-01,9.996026381347326017e-01,9.995538888951150946e-01,9.992860771575936552e-01,9.995453514644030424e-01,9.993241145011587667e-01,9.991132256955517210e-01,9.992792380931344587e-01,9.991055267301068854e-01,9.992105550676935177e-01,9.990562127489939215e-01,9.991394549566494643e-01,9.990811289925076721e-01,9.990811289925076721e-01,9.990811289925076721e-01,9.990811289925076721e-01,9.990811289925076721e-01,9.990811289925076721e-01,9.990811289925076721e-01,9.990811289925076721e-01,9.990811289925076721e-01,9.990811289925076721e-01,9.990811289925076721e-01,9.990811289925076721e-01,9.990811289925076721e-01,9.990811289925076721e-01,9.990811289925076721e-01,9.990811289925076721e-01,9.990811289925076721e-01,9.990811289925076721e-01,9.990811289925076721e-01,9.990811289925076721e-01,9.990811289925076721e-01,9.990811289925076721e-01,9.990811289925076721e-01
9.999980547769921069e-01,9.999971118830848216e-01,9.999950668139244714e-01,9.999909947965719414e-01,9.999828650859970969e-01,9.999662697200727424e-01,9.999312702729326041e-01,9.998537920311141303e-01,9.996645930302250349e-01,9.991533608327507476e-01,9.999463542734194910e-01,9.994701058732420318e-01,9.991288867920355976e-01,9.993211887065817089e-01,9.993748855710559154e-01,9.990415019826430765e-01,9.991173461217500718e-01,9.991514631238948008e-01,9.991652368189621880e-01,9.991682725306433310e-01,9.989948945856079732e-01,9.989948945856079732e-01,9.989948945856079732e-01,9.989948945856079732e-01,9.989948945856079732e-01,9.989948945856079732e-01,9.989948945856079732e-01,9.989948945856079732e-01,9.989948945856079732e-01,9.989948945856079732e-01,9.989948945856079732e-01,9.989948945856079732e-01,9.989948945856079732e-01,9.989948945856079732e-01,9.989948945856079732e-01,9.989948945856079732e-01,9.989948945856079732e-01,9.989948945856079732e-01,9.989948945856079732e-01,9.989948945856079732e-01,9.989948945856079732e-01,9.989948945856079732e-01,9.989948945856079732e-01,9.989948945856079732e-01,9.989948945856079732e-01
9.999981167959821615e-01,9.999972365738502011e-01,9.999953412038702361e-01,9.999915980477084299e-01,9.999841398335616027e-01,9.999691580119682843e-01,9.999376311848250376e-01,9.998677961476865050e-01,9.996955545060061121e-01,9.992145843689065332e-01,9.999236878231537728e-01,9.990629937364969848e-01,9.992647089066319932e-01,9.991033288402360046e-01,9.990064807793713753e-01,9.992313349088027818e-01,9.991341851325675760e-01,9.990504255345146190e-01,9.989142621337689931e-01,9.989142621337689931e-01,9.989142621337689931e-01,9.989142621337689931e-01,9.989142621337689931e-01,9.989142621337689931e-01,9.989142621337689931e-01,9.989142621337689931e-01,9.989142621337689931e-01,9.989142621337689931e-01,9.989142621337689931e-01,9.989142621337689931e-01,9.989142621337689931e-01,9.989142621337689931e-01,9.989142621337689931e-01,9.989142621337689931e-01,9.989142621337689931e-01,9.989142621337689931e-01,9.989142621337689931e-01,9.989142621337689931e-01,9.989142621337689931e-01,9.989142621337689931e-01,9.989142621337689931e-01,9.989142621337689931e-01,9.989142621337689931e-01,9.989142621337689931e-01,9.989142621337689931e-01
