1.548254121899666214e-01,1.764132173559145866e-01,1.965932688215818458e-01,2.155561926573980880e-01,2.334413860941065844e-01,2.503537710629410995e-01,2.663738491242917950e-01,2.815643102151049182e-01,2.959751884996455473e-01,3.096433546866156905e-01,3.225965140595463132e-01,3.348524261663567980e-01,3.464164556896354719e-01,3.572781209428723681e-01,3.674002063719813416e-01,3.766842876306246146e-01,3.848791360668534223e-01,3.908324886244666230e-01,3.936995068088692262e-01,3.948082598478404037e-01,3.954117447344777658e-01,3.958434795661755490e-01,3.961144119674939734e-01,3.965328427158145153e-01,3.965328427158145153e-01,3.965328427158145153e-01,3.965328427158145153e-01,3.965328427158145153e-01,3.965328427158145153e-01,3.965328427158145153e-01,3.965328427158145153e-01,3.965328427158145153e-01,3.965328427158145153e-01,3.965328427158145153e-01,3.965328427158145153e-01
1.609019003833077333e-01,1.832998920628055028e-01,2.042232235472544732e-01,2.238701337905230349e-01,2.423848680405149558e-01,2.598762394005922349e-01,2.764268823281479381e-01,2.921009318183104275e-01,3.069481409708702535e-01,3.210047437351219446e-01,3.342950845129574744e-01,3.468304273269754989e-01,3.586029462377879895e-01,3.695718619184939491e-01,3.796172588285866012e-01,3.883657538420119959e-01,3.937735068626386781e-01,3.956978889252762976e-01,3.965640025310150363e-01,3.972891210420265717e-01,3.972891210420265717e-01,3.972891210420265717e-01,3.972891210420265717e-01,3.972891210420265717e-01,3.972891210420265717e-01,3.972891210420265717e-01,3.972891210420265717e-01,3.972891210420265717e-01,3.972891210420265717e-01,3.972891210420265717e-01,3.972891210420265717e-01,3.972891210420265717e-01,3.972891210420265717e-01,3.972891210420265717e-01,3.972891210420265717e-01
1.670567424093910847e-01,1.902737990587690109e-01,2.119472256183894954e-01,2.322828799122965693e-01,2.514301556614295108e-01,2.695011273306968658e-01,2.865806884519612185e-01,3.027335757543251349e-01,3.180091040367438171e-01,3.324410657016278470e-01,3.460479939998398757e-01,3.588277476325332227e-01,3.707412126907868033e-01,3.816477668288992819e-01,3.910174820850869093e-01,3.956213575960479401e-01,3.970932003839861557e-01,3.980380642545933156e-01,3.980380642545933156e-01,3.980380642545933156e-01,3.980380642545933156e-01,3.980380642545933156e-01,3.980380642545933156e-01,3.980380642545933156e-01,3.980380642545933156e-01,3.980380642545933156e-01,3.980380642545933156e-01,3.980380642545933156e-01,3.980380642545933156e-01,3.980380642545933156e-01,3.980380642545933156e-01,3.980380642545933156e-01,3.980380642545933156e-01,3.980380642545933156e-01,3.980380642545933156e-01
1.732847992934866133e-01,1.973288646822610459e-01,2.197585533392301671e-01,2.407871828044054474e-01,2.605687967054768905e-01,2.792190958045370208e-01,2.968244752088746718e-01,3.134500994724838674e-01,3.291431408786953394e-01,3.439329286326203716e-01,3.578262045912750655e-01,3.707900173464878657e-01,3.826760564172436152e-01,3.925068850245106988e-01,3.968565130190941925e-01,3.983574457395731017e-01,3.983574457395731017e-01,3.983574457395731017e-01,3.983574457395731017e-01,3.983574457395731017e-01,3.983574457395731017e-01,3.983574457395731017e-01,3.983574457395731017e-01,3.983574457395731017e-01,3.983574457395731017e-01,3.983574457395731017e-01,3.983574457395731017e-01,3.983574457395731017e-01,3.983574457395731017e-01,3.983574457395731017e-01,3.983574457395731017e-01,3.983574457395731017e-01,3.983574457395731017e-01,3.983574457395731017e-01,3.983574457395731017e-01
1.795807874607500687e-01,2.044592295091035294e-01,2.276504835036358976e-01,2.493751886260660022e-01,2.697924102447717409e-01,2.890204792930176625e-01,3.071473131050947436e-01,3.242372849804046053e-01,3.403336383370556550e-01,3.554565946041778890e-01,3.695854794528853349e-01,3.825829225700685399e-01,3.933725519165628404e-01,3.975089422903607672e-01,3.989071448190526503e-01,3.989071448190526503e-01,3.989071448190526503e-01,3.989071448190526503e-01,3.989071448190526503e-01,3.989071448190526503e-01,3.989071448190526503e-01,3.989071448190526503e-01,3.989071448190526503e-01,3.989071448190526503e-01,3.989071448190526503e-01,3.989071448190526503e-01,3.989071448190526503e-01,3.989071448190526503e-01,3.989071448190526503e-01,3.989071448190526503e-01,3.989071448190526503e-01,3.989071448190526503e-01,3.989071448190526503e-01,3.989071448190526503e-01,3.989071448190526503e-01
1.859392333027879152e-01,2.116586997826283567e-01,2.356160630172489112e-01,2.580393190633447076e-01,2.790920717090695224e-01,2.988953695957852763e-01,3.175375225274992830e-01,3.350809299749377690e-01,3.515614362297774798e-01,3.669778399016109804e-01,3.812224683265467706e-01,3.935517703296038672e-01,3.979653023152960323e-01,3.992749049248637827e-01,3.992749049248637827e-01,3.992749049248637827e-01,3.992749049248637827e-01,3.992749049248637827e-01,3.992749049248637827e-01,3.992749049248637827e-01,3.992749049248637827e-01,3.992749049248637827e-01,3.992749049248637827e-01,3.992749049248637827e-01,3.992749049248637827e-01,3.992749049248637827e-01,3.992749049248637827e-01,3.992749049248637827e-01,3.992749049248637827e-01,3.992749049248637827e-01,3.992749049248637827e-01,3.992749049248637827e-01,3.992749049248637827e-01,3.992749049248637827e-01,3.992749049248637827e-01
1.923547995870023286e-01,2.189211240526503233e-01,2.436482614506999544e-01,2.667716620626113810e-01,2.884590070981780108e-01,3.088334843054186263e-01,3.279828174757054571e-01,3.459649327404931696e-01,3.628004193478867045e-01,3.784256126486005845e-01,3.922749136872240583e-01,3.981269973150878827e-01,3.995021179823937674e-01,3.995021179823937674e-01,3.995021179823937674e-01,3.995021179823937674e-01,3.995021179823937674e-01,3.995021179823937674e-01,3.995021179823937674e-01,3.995021179823937674e-01,3.995021179823937674e-01,3.995021179823937674e-01,3.995021179823937674e-01,3.995021179823937674e-01,3.995021179823937674e-01,3.995021179823937674e-01,3.995021179823937674e-01,3.995021179823937674e-01,3.995021179823937674e-01,3.995021179823937674e-01,3.995021179823937674e-01,3.995021179823937674e-01,3.995021179823937674e-01,3.995021179823937674e-01,3.995021179823937674e-01
1.988218729610447821e-01,2.262399821917414622e-01,2.517400062924320947e-01,2.755641028492341049e-01,2.978840908469131965e-01,3.188242887930302638e-01,3.384701538295729062e-01,3.568699155843804149e-01,3.740057214898829807e-01,3.895390828377254255e-01,3.980459114686397126e-01,3.996150931764185232e-01,3.996150931764185232e-01,3.996150931764185232e-01,3.996150931764185232e-01,3.996150931764185232e-01,3.996150931764185232e-01,3.996150931764185232e-01,3.996150931764185232e-01,3.996150931764185232e-01,3.996150931764185232e-01,3.996150931764185232e-01,3.996150931764185232e-01,3.996150931764185232e-01,3.996150931764185232e-01,3.996150931764185232e-01,3.996150931764185232e-01,3.996150931764185232e-01,3.996150931764185232e-01,3.996150931764185232e-01,3.996150931764185232e-01,3.996150931764185232e-01,3.996150931764185232e-01,3.996150931764185232e-01,3.996150931764185232e-01
2.053347231718304078e-01,2.336090695392234740e-01,2.598841450750393189e-01,2.844087879677368869e-01,3.073578320475304770e-01,3.288564272130544697e-01,3.489846057337655516e-01,3.677685626808148700e-01,3.850535880644879727e-01,3.975361986923385826e-01,3.996330522393354845e-01,3.996330522393354845e-01,3.996330522393354845e-01,3.996330522393354845e-01,3.996330522393354845e-01,3.996330522393354845e-01,3.996330522393354845e-01,3.996330522393354845e-01,3.996330522393354845e-01,3.996330522393354845e-01,3.996330522393354845e-01,3.996330522393354845e-01,3.996330522393354845e-01,3.996330522393354845e-01,3.996330522393354845e-01,3.996330522393354845e-01,3.996330522393354845e-01,3.996330522393354845e-01,3.996330522393354845e-01,3.996330522393354845e-01,3.996330522393354845e-01,3.996330522393354845e-01,3.996330522393354845e-01,3.996330522393354845e-01,3.996330522393354845e-01
2.118878688722474202e-01,2.410219471932112667e-01,2.680732586745864787e-01,2.932967999373048973e-01,3.168708453198152974e-01,3.389180997919160054e-01,3.595079554761775875e-01,3.786053139949450697e-01,3.952531783627056816e-01,3.995613610381522629e-01,3.995613610381522629e-01,3.995613610381522629e-01,3.995613610381522629e-01,3.995613610381522629e-01,3.995613610381522629e-01,3.995613610381522629e-01,3.995613610381522629e-01,3.995613610381522629e-01,3.995613610381522629e-01,3.995613610381522629e-01,3.995613610381522629e-01,3.995613610381522629e-01,3.995613610381522629e-01,3.995613610381522629e-01,3.995613610381522629e-01,3.995613610381522629e-01,3.995613610381522629e-01,3.995613610381522629e-01,3.995613610381522629e-01,3.995613610381522629e-01,3.995613610381522629e-01,3.995613610381522629e-01,3.995613610381522629e-01,3.995613610381522629e-01,3.995613610381522629e-01
